,url,Position,Company,Location,Job_Description
667,https://www.glassdoor.com/partner/jobListing.htm?pos=1727&ao=1136043&s=58&guid=00000187fca40aa8bed42e0d4c5e3b3a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_29723d96&cb=1683570822138&jobListingId=1008627597014&jrtk=3-0-1gvua82mombjp801-1gvua82na2966000-0f786eacddb06eb0-,SQA Engineer,"Wolfiz Solutions Pvt, Ltd",Islamabad,"WOLFIZ Solution is looking for Software Quality Assurance (SQA) ninja to join our Android & iOS APPs team. Apply with your details, If you have 1+ years of experience and are motivated to excel your career in evolving company.
Responsibilities:
Review requirements, specifications and technical design documents to provide timely and meaningful feedback
Create detailed, comprehensive and well-structured test plans and test cases
Estimate, prioritize, plan and coordinate testing activities
Design, develop and execute automation scripts using open-source tools like JMeter, Selenium etc. is a plus
Identify, record, document thoroughly and track bugs
Perform thorough regression testing when bugs are resolved
Develop and apply testing processes for new and existing products to meet client needs
Liaise with developers and product managers to identify system requirements
Monitor debugging process results
Investigate the causes of non-conforming software
Track quality assurance metrics, like defect densities and open defect counts
Stay up-to-date with new testing tools and test strategies
Requirements:
Proven work experience in mobile APPs QA.
Proven work experience in software quality assurance
Strong knowledge of software QA methodologies, tools and processes
Experience in writing clear, concise and comprehensive test plans and test cases
Hands-on experience with both white box and black box testing
Experience working in an Agile/Scrum development process
Experience with performance and/or security testing is a plus
Minimum experience should be 1 year.
Job Type: Full-time
Salary: Rs55,000.00 - Rs100,000.00 per month
Education:
Bachelor's (Preferred)
Experience:
SQA: 1 year (Preferred)"
668,https://www.glassdoor.com/partner/jobListing.htm?pos=1301&ao=1136043&s=58&guid=00000187fca3e7dd8fe9f1bd6fb6a68b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_28684c48&cb=1683570813195&jobListingId=1008631520445&jrtk=3-0-1gvua7q0ogfqj801-1gvua7q1ah7ju800-df1943ab048f6093-,Junior Software Engineer / Software Developer - Intern,Bit & Byte Lab,Gujrānwāla,"At Bit & Byte Lab, we are currently seeking intellectually curious fresh graduates of CS/SE/IT or equivalent. Joining as a Software Engineering Intern will enable you to gain real-world experience in working on our highly successful systems and understand what it takes to keep them improving, whether that be modernizing and adding features to our legacy software, or building new supporting services using the latest tech.
Job Types: Full-time, Internship
Contract length: 6 months
Salary: From Rs100,000.00 per month
Ability to commute/relocate:
Gujranwala: Reliably commute or planning to relocate before starting work (Required)"
669,https://www.glassdoor.com/partner/jobListing.htm?pos=917&ao=1136043&s=58&guid=00000187fca3bcabb945d50abab77147&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bde2401e&cb=1683570802094&jobListingId=1008588586549&jrtk=3-0-1gvua7f6mirkl801-1gvua7f77ghp5800-c567d2e007b8975f-,Web Developer (Internship program),11-Seas Consultants Pvt Ltd,Lahore,"11SEAS Consultants Pvt Ltd requires 5 x Trainee who have exposure to programming and spark to learn quickly.
This position is based in Lahore,Vihari and Bhakhar.
Job details: Internship program
Send Your resume at : hr@11-seas.com with city you are interested in
For example : your name + job site + internship
Responsibilities:
Training in a relevant technology stack.
Development of enterprise applications.
Maintenance and upgrades (new features, refactoring, bug fixing) of existing programs
Additional duties as assigned.
Requirements:
Degree:
Bs/Ms in computer science
Strong Concepts, understanding or skills of:
OOP, Data structure , Operating system and programming basics
Web Development, Java Script, My Sql, Html, CSS, PHP
Software development principles.
Multi Tasking and Problem Solving
Positive attitude and strong work ethics.
Ability to quickly adapt to a changing environment.
Ability to quickly learn new concepts and software is necessary.
Candidate should be a self-motivated, independent, detail oriented, responsible team-player.
Good communication skills, both written and oral.
Excellent teamwork and interpersonal skills.
Willingness to learn and attention to detail.
A sharp mind with the ability to grasp concepts quickly and work out complex logic problems.
Ability to use effective ways of Programming.
Should able to design large scale Software.
Good in Mathematics and Statistics
About this Internship program:
It is a 3-month paid internship opportunity which will lead to a full time job based on performance of the incumbent.
Our full time jobs offer market competitive remuneration package, on-job training and exponential career growth to the
interns transitioned to full time Associate Engineers.
Company lunch/dinner will be provided.
Benefits:
Competitive base salary and performance-driven incentives.
Paid Holidays
Sports and Entertainment
If you wish to know more about our company then you can visit our company website: www.11-Seas.com
Best Regards,
Senior HR & Admin Executive.
11-Seas consultants pvt ltd.
Job Types: Full-time, Internship
Contract length: 3 months
Salary: Rs10,000.00 - Rs20,000.00 per month
Ability to commute/relocate:
Lahore: Reliably commute or planning to relocate before starting work (Required)
Application Deadline: 23/04/2023
Expected Start Date: 01/04/2024"
670,https://www.glassdoor.com/partner/jobListing.htm?pos=1725&ao=1136043&s=58&guid=00000187fca40aa8bed42e0d4c5e3b3a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0b63caff&cb=1683570822138&jobListingId=1008627353260&jrtk=3-0-1gvua82mombjp801-1gvua82na2966000-ec027ad5101915a1-,Senior Frontend Developer,Seven koncepts Pvt. Ltd.,Rāwalpindi,"About Us
Clearoute Inc. is a professional services company that helps businesses grow through various offerings, including web development, digital marketing, consulting, and much more. We have been in the industry for over 25 years, establishing ourselves as a trusted growth partner. We pride ourselves on innovative solutions, effective communication, and rigorous planning to ensure our client's requirements are met or exceeded in a timely and effective manner.
We believe a great business starts with its people. We prioritize our employees' growth and learning, providing them significant exposure to a wide range of industries and allowing them flexibility within their role to focus on what they are passionate about and can be the most successful in.
About You
We are looking for a qualified Senior Front-end developer to join our IT team. You will be responsible for building the ‘client side’ of our web applications. You should be able to translate our company and customer needs into functional and appealing interactive applications.
If you’re interested in creating a user-friendly environment by writing code and moving forward in your career, then this job is for you. We expect you to be a tech-savvy professional, who is curious about new digital technologies and aspires to combine usability with visual design.
Most of all, you need to be motivated to constantly improve and deliver the highest quality end product to maximize your growth and satisfy client requirements.
Responsibilities:
You have experience with HTML, CSS and JavaScript.
You can implement solutions that are user responsive and efficient.
You have knowledge of the entire web development process.
Design mobile-based features
Collaborate with back-end developers and web designers to improve the usability
Get feedback from, and build solutions for, users and customers
Write functional requirement documents and guides
Create quality mockups and prototypes
Help back-end developers with coding and troubleshooting
Ensure high-quality graphic standards and brand consistency
Stay up-to-date on emerging technologies
Job Requirements:
Proven work experience as a Senior Frontend developer.
Proficient understanding of web markup, including HTML5, CSS3
Basic understanding of server-side CSS pre-processing platforms, such as LESS and SASS.
Experience with JavaScript, CSS, and jQuery, Vue.Js.
Familiarity with browser testing and debugging
In-depth understanding of the entire web development process (design, development, and deployment)
Understanding of layout aesthetics
Knowledge of SEO principles
Critical Thinker.
Good in Unit Testing.
Problem Solver.
Familiarity with software like Adobe Suite, Photoshop, and content management systems
An ability to perform well in a fast-paced environment
Excellent analytical and multitasking skills
BS degree in Computer Science or relevant field
Experience:
Senior Frontend Developer (5-6 years)
Job Type: Full-time
Salary: Rs85,000.00 - Rs100,000.00 per month
Ability to commute/relocate:
Rawalpindi: Reliably commute or planning to relocate before starting work (Required)"
671,https://www.glassdoor.com/partner/jobListing.htm?pos=2005&ao=1136043&s=58&guid=00000187fca42483b3394376deee94c6&src=GD_JOB_AD&t=SR&vt=w&cs=1_e88e5b39&cb=1683570828711&jobListingId=1008568795833&jrtk=3-0-1gvua89542dut001-1gvua895jjc93800-9b181072763502cf-,Remote QA/Software Tester,DigitalTolk4.7★,Islamabad,"About DigitalTolk
DigitalTolk is an organisation and company that works to make an impact. Our purpose is to give a voice to those who don’t speak the local language; we arrange translators so that patients can get medical treatments in their new country and communicate with doctors. We arrange translators for crime victims so that they can get justice. Our job is to arrange interpreters through our platform for our customers.
Our end customers are hospitals, courts/lawyers, and municipalities who communicate with refugees and other people in need.
Our company purpose is to use technology to make the world a better place. And we’re currently hiring developers to join us on this journey!
We are a company based in Sweden with developers in all parts of the planet!
Job Description
We are looking for a quality-conscious QA Tester with a wide experience of test automation, to join our Team. You will be involved in everything from planning, development, testing and automation to process improvements.
Responsibilities
Test new and existing features, debug code (units, system and integration & regression) and report errors and failures
Analyzing use cases/requirements for validity and feasibility
Design and develop automation scripts when needed
Detect and track software defects and inconsistencies
Provide timely solutions
Apply quality engineering principals throughout the Agile product lifecycle
Provide support, documentation and gathering requirements
Work collaboratively with the developing team to correct errors and participate in testing
Test automation and test methodology
Skills and Qualifications required
Bachelor’s degree in Computer Science or Engineering or college diploma in QA Testing
Experience working with testing APIs
Experience working with automation tests using tools such as Cypress or Selenium.
Experience using web based and mobile testing frameworks
Experience using project tracking software considered a strong asset (ex: JIRA)
Experience using version control systems (ex: Git )
Keen attention to detail
Ability to solve complex problems
Determination and tenacity to commit to the end when solving issues"
672,https://www.glassdoor.com/partner/jobListing.htm?pos=1019&ao=1136043&s=58&guid=00000187fca3c538a6599a9b2478bfd8&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c656aad2&cb=1683570804344&jobListingId=1008594516701&jrtk=3-0-1gvua7havpkjf801-1gvua7hbhgajf800-9e4c35da72bc0ae8-,junior Node-Js Developer,techorphic,Lahore,"Job description
Techorphic is software development company looking for Junior Node-Js developer leading to job.
responsibilities :
candidate should have at least 0-1 year of experience.
1- candidate should have a bachelor's degree.
2- candidate should have oop concepts
3- candidate should have excellent analytical and thinking skills
facilities :
market competitive pay
monthly dinner
annual bonus
anual increment
Job Type: Full-time
Application Question(s):
do you have backend customisation experiance ?
did you develop a plugin?
Job Type: Full-time
Ability to commute/relocate:
Lahore: Reliably commute or planning to relocate before starting work (Required)"
673,https://www.glassdoor.com/partner/jobListing.htm?pos=717&ao=1136043&s=58&guid=00000187fca3ab89832c7ca27c64aa8e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_20cac820&cb=1683570797778&jobListingId=1008588586549&jrtk=3-0-1gvua7atskbmu801-1gvua7aubii0u800-c567d2e007b8975f-,Web Developer (Internship program),11-Seas Consultants Pvt Ltd,Lahore,"11SEAS Consultants Pvt Ltd requires 5 x Trainee who have exposure to programming and spark to learn quickly.
This position is based in Lahore,Vihari and Bhakhar.
Job details: Internship program
Send Your resume at : hr@11-seas.com with city you are interested in
For example : your name + job site + internship
Responsibilities:
Training in a relevant technology stack.
Development of enterprise applications.
Maintenance and upgrades (new features, refactoring, bug fixing) of existing programs
Additional duties as assigned.
Requirements:
Degree:
Bs/Ms in computer science
Strong Concepts, understanding or skills of:
OOP, Data structure , Operating system and programming basics
Web Development, Java Script, My Sql, Html, CSS, PHP
Software development principles.
Multi Tasking and Problem Solving
Positive attitude and strong work ethics.
Ability to quickly adapt to a changing environment.
Ability to quickly learn new concepts and software is necessary.
Candidate should be a self-motivated, independent, detail oriented, responsible team-player.
Good communication skills, both written and oral.
Excellent teamwork and interpersonal skills.
Willingness to learn and attention to detail.
A sharp mind with the ability to grasp concepts quickly and work out complex logic problems.
Ability to use effective ways of Programming.
Should able to design large scale Software.
Good in Mathematics and Statistics
About this Internship program:
It is a 3-month paid internship opportunity which will lead to a full time job based on performance of the incumbent.
Our full time jobs offer market competitive remuneration package, on-job training and exponential career growth to the
interns transitioned to full time Associate Engineers.
Company lunch/dinner will be provided.
Benefits:
Competitive base salary and performance-driven incentives.
Paid Holidays
Sports and Entertainment
If you wish to know more about our company then you can visit our company website: www.11-Seas.com
Best Regards,
Senior HR & Admin Executive.
11-Seas consultants pvt ltd.
Job Types: Full-time, Internship
Contract length: 3 months
Salary: Rs10,000.00 - Rs20,000.00 per month
Ability to commute/relocate:
Lahore: Reliably commute or planning to relocate before starting work (Required)
Application Deadline: 23/04/2023
Expected Start Date: 01/04/2024"
674,https://www.glassdoor.com/partner/jobListing.htm?pos=1923&ao=1136043&s=58&guid=00000187fca41bf6ae64f5c21b7c9c9b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_cdbe5b9d&cb=1683570826516&jobListingId=1008588586549&jrtk=3-0-1gvua871ema77801-1gvua871u20ba000-c567d2e007b8975f-,Web Developer (Internship program),11-Seas Consultants Pvt Ltd,Lahore,"11SEAS Consultants Pvt Ltd requires 5 x Trainee who have exposure to programming and spark to learn quickly.
This position is based in Lahore,Vihari and Bhakhar.
Job details: Internship program
Send Your resume at : hr@11-seas.com with city you are interested in
For example : your name + job site + internship
Responsibilities:
Training in a relevant technology stack.
Development of enterprise applications.
Maintenance and upgrades (new features, refactoring, bug fixing) of existing programs
Additional duties as assigned.
Requirements:
Degree:
Bs/Ms in computer science
Strong Concepts, understanding or skills of:
OOP, Data structure , Operating system and programming basics
Web Development, Java Script, My Sql, Html, CSS, PHP
Software development principles.
Multi Tasking and Problem Solving
Positive attitude and strong work ethics.
Ability to quickly adapt to a changing environment.
Ability to quickly learn new concepts and software is necessary.
Candidate should be a self-motivated, independent, detail oriented, responsible team-player.
Good communication skills, both written and oral.
Excellent teamwork and interpersonal skills.
Willingness to learn and attention to detail.
A sharp mind with the ability to grasp concepts quickly and work out complex logic problems.
Ability to use effective ways of Programming.
Should able to design large scale Software.
Good in Mathematics and Statistics
About this Internship program:
It is a 3-month paid internship opportunity which will lead to a full time job based on performance of the incumbent.
Our full time jobs offer market competitive remuneration package, on-job training and exponential career growth to the
interns transitioned to full time Associate Engineers.
Company lunch/dinner will be provided.
Benefits:
Competitive base salary and performance-driven incentives.
Paid Holidays
Sports and Entertainment
If you wish to know more about our company then you can visit our company website: www.11-Seas.com
Best Regards,
Senior HR & Admin Executive.
11-Seas consultants pvt ltd.
Job Types: Full-time, Internship
Contract length: 3 months
Salary: Rs10,000.00 - Rs20,000.00 per month
Ability to commute/relocate:
Lahore: Reliably commute or planning to relocate before starting work (Required)
Application Deadline: 23/04/2023
Expected Start Date: 01/04/2024"
675,https://www.glassdoor.com/partner/jobListing.htm?pos=2509&ao=1136043&s=58&guid=00000187fca4502da3a46a95063b3b52&src=GD_JOB_AD&t=SR&vt=w&cs=1_72720416&cb=1683570839935&jobListingId=1008622905397&jrtk=3-0-1gvua8k2kma7b801-1gvua8k36ghqf800-c1abde533eda9ee1-,AI/Machine Learning Engineer,Reach First,Islamabad,"Job Timings: Hourly based
Work Model: Remote
Responsibilities:
Designing and developing AI and ML models: Developing and training machine learning models using Python and ML libraries like TensorFlow, PyTorch, and scikit-learn and working in Image processing.
Data Preprocessing: Preprocessing raw data such as cleaning, filtering, and normalizing data to be used in machine learning algorithms.
Algorithm Development: Developing algorithms for various Machine learning problems such as Classification, Regression, and Clustering.
Identifying and extracting relevant features from raw data that can be used in machine learning algorithms.
Testing and validating the performance of AI and ML models using statistical techniques and measures like cross-validation and confusion matrices.
Deploying and integrating AI and ML models into production environments and maintaining model accuracy.
Collaborating with data scientists, software developers, and business analysts to identify business problems and develop solutions that meet business requirements.
Staying up to date with industry developments: Keeping up-to-date with new machine learning and AI developments and technologies, attending conferences and seminars, and staying abreast of new techniques and algorithms.
Performing other tasks as per the requirements.
Requirements:
Proficiency in programming languages Python and knowledge of machine learning libraries such as TensorFlow, PyTorch, and scikit-learn.
Good knowledge of machine learning algorithms such as supervised learning, unsupervised learning, and reinforcement learning.
Experience with deep learning frameworks such as Keras, TensorFlow, and PyTorch.
Strong knowledge of mathematical and statistical concepts, including linear algebra, calculus, and probability.
Data analysis and data preprocessing: Experience with data analysis and data preprocessing tools such as Pandas, Numpy, and SciPy.
Ability to identify and solve complex problems using AI and ML techniques.
Ability to work collaboratively with cross-functional teams and effectively communicate technical concepts to non-technical stakeholders
Job Types: Part-time, Temporary, Contract, Commission"
676,https://www.glassdoor.com/partner/jobListing.htm?pos=407&ao=1136043&s=58&guid=00000187fca389bd9381e89d873e183b&src=GD_JOB_AD&t=SR&vt=w&cs=1_db341f6c&cb=1683570789105&jobListingId=1008568795833&jrtk=3-0-1gvua72fakhqk801-1gvua72fp2a8c000-9b181072763502cf-,Remote QA/Software Tester,DigitalTolk4.7★,Islamabad,"About DigitalTolk
DigitalTolk is an organisation and company that works to make an impact. Our purpose is to give a voice to those who don’t speak the local language; we arrange translators so that patients can get medical treatments in their new country and communicate with doctors. We arrange translators for crime victims so that they can get justice. Our job is to arrange interpreters through our platform for our customers.
Our end customers are hospitals, courts/lawyers, and municipalities who communicate with refugees and other people in need.
Our company purpose is to use technology to make the world a better place. And we’re currently hiring developers to join us on this journey!
We are a company based in Sweden with developers in all parts of the planet!
Job Description
We are looking for a quality-conscious QA Tester with a wide experience of test automation, to join our Team. You will be involved in everything from planning, development, testing and automation to process improvements.
Responsibilities
Test new and existing features, debug code (units, system and integration & regression) and report errors and failures
Analyzing use cases/requirements for validity and feasibility
Design and develop automation scripts when needed
Detect and track software defects and inconsistencies
Provide timely solutions
Apply quality engineering principals throughout the Agile product lifecycle
Provide support, documentation and gathering requirements
Work collaboratively with the developing team to correct errors and participate in testing
Test automation and test methodology
Skills and Qualifications required
Bachelor’s degree in Computer Science or Engineering or college diploma in QA Testing
Experience working with testing APIs
Experience working with automation tests using tools such as Cypress or Selenium.
Experience using web based and mobile testing frameworks
Experience using project tracking software considered a strong asset (ex: JIRA)
Experience using version control systems (ex: Git )
Keen attention to detail
Ability to solve complex problems
Determination and tenacity to commit to the end when solving issues"
677,https://www.glassdoor.com/partner/jobListing.htm?pos=2404&ao=1136043&s=58&guid=00000187fca447869fcf3452e39d91fd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d3bc9dd8&cb=1683570837782&jobListingId=1008611425268&jrtk=3-0-1gvua8huekbm7801-1gvua8hv5ii0o800-da4c82231e0a05ae-,React Js Developer ( Remote),Orcalo Limited,Rāwalpindi,"Orcalo Holdings is hiring Mid - Senior Level
REACT.JS DEVELOPERS with minimum 2 Years of Experience in React.Js
Part Time - Remote
Job Description
a. Maintain Existing React Including Fixing Bugs.
b. Design and Develop New Custom Components To Meet Project Requirements
c. Install And Configure Server Environments For React Deployments
d. Maintain and Update Project Dependencies As Well As Fix Any Conflicts
e. Working With Other Java Script Developers And Software Engineers To Develop Frontend And Backend Architecture That’s Well Structured and Flexible Along With APIs To Support It
Qualifications and Skills Required
1- Bachelor Degree in Computer Science, Software Development, Engineering or a related technical field.
2- Knowledge of React & common tools used in wider react ecosystems such as Nodejs & n.p.m
3- Familiarity with common programming language tools such as IDEs
4- Restful APIs , Git repositories , Typescript , version controls software & remote deployment tools
5- An Understanding of common programming language paradigms & Fundamental React Principles such as Redux , React components hooks and the React Life Cycle.
Job Type: Part-time
Ability to commute/relocate:
Rawalpindi: Reliably commute or planning to relocate before starting work (Required)"
678,https://www.glassdoor.com/partner/jobListing.htm?pos=1107&ao=1136043&s=58&guid=00000187fca3ce19a286be04bd360cc5&src=GD_JOB_AD&t=SR&vt=w&cs=1_c7210a88&cb=1683570806552&jobListingId=1008568795833&jrtk=3-0-1gvua7jhqjm5a801-1gvua7jia21v5000-9b181072763502cf-,Remote QA/Software Tester,DigitalTolk4.7★,Islamabad,"About DigitalTolk
DigitalTolk is an organisation and company that works to make an impact. Our purpose is to give a voice to those who don’t speak the local language; we arrange translators so that patients can get medical treatments in their new country and communicate with doctors. We arrange translators for crime victims so that they can get justice. Our job is to arrange interpreters through our platform for our customers.
Our end customers are hospitals, courts/lawyers, and municipalities who communicate with refugees and other people in need.
Our company purpose is to use technology to make the world a better place. And we’re currently hiring developers to join us on this journey!
We are a company based in Sweden with developers in all parts of the planet!
Job Description
We are looking for a quality-conscious QA Tester with a wide experience of test automation, to join our Team. You will be involved in everything from planning, development, testing and automation to process improvements.
Responsibilities
Test new and existing features, debug code (units, system and integration & regression) and report errors and failures
Analyzing use cases/requirements for validity and feasibility
Design and develop automation scripts when needed
Detect and track software defects and inconsistencies
Provide timely solutions
Apply quality engineering principals throughout the Agile product lifecycle
Provide support, documentation and gathering requirements
Work collaboratively with the developing team to correct errors and participate in testing
Test automation and test methodology
Skills and Qualifications required
Bachelor’s degree in Computer Science or Engineering or college diploma in QA Testing
Experience working with testing APIs
Experience working with automation tests using tools such as Cypress or Selenium.
Experience using web based and mobile testing frameworks
Experience using project tracking software considered a strong asset (ex: JIRA)
Experience using version control systems (ex: Git )
Keen attention to detail
Ability to solve complex problems
Determination and tenacity to commit to the end when solving issues"
679,https://www.glassdoor.com/partner/jobListing.htm?pos=916&ao=1110586&s=58&guid=00000187fca3bcabb945d50abab77147&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e90db9ad&cb=1683570802094&jobListingId=1008236043954&cpc=9DC6E4D8324653EE&jrtk=3-0-1gvua7f6mirkl801-1gvua7f77ghp5800-8f3960e5173ae374--6NYlbfkN0AW8fYbrrRQ4OO4MZ8zcTkYpTPL3wgqYlUrPSZP2qOZNmbMuI0FSGRDy6tdlL8PZwsd7LLqh995_ZtI3v82GDCXntlEvBjWeR5QJHv_FXB41TiKlPeC66VCLg920hPtsl4Fnm1wySmNVhJqlMeM2tX4-jQnQrvf1vnRjfeURL7-5ZFFmCzQfFZZspGwDYAfrHKj-0MhhjRIkC5gFYcttghW4y7Vk3KvRXBgV23vVWkiQNHSn7XN39QOqRyzK7FEAP93o2S2W7oqm2kNhmEdjg0JZcj8DWTjQA-69DEwzTmd_yvCACU42AmWvGNgOtCpzIlel3c10jv7od0nD_Zh-sMv4-WCXQ3SDtDNQpj-FOS5v2bn7tYdX-twhWOCf9O4CEeSKy5RyF-frWvlVZ6YiKp81zStBO1zBg2EqGUJooKPL2-1HE8ztIHvvCEicf5ChhWxMrbr5ocmjNLCsQhlCMUkV5axCk54RyWtzNQ6IS9C-4qIrUlsQ0lq8Bcvzvx9Agstb7M9fPIQDfzPnAR5GpzDS-KMWMqcCkhl8JFgCwePTH153MgyqtR41DR9AmZquRH5CXODz4jVBmY6FBpcdbFZ,Full Stack (MERN) Developer,KBM Training & Recruitment,Lahore,"Job Description
We are looking for a Remote Full Stack MERN Developer who has hands-on experience with, ReactJS, MongoDB, React Native, Redux, Node.js, Express.js, etc.
You will work for us remotely. It is an amazing opportunity for individuals who want to work in a fast-paced, dynamic environment.
ReactJS, React Native, Redux, Node js, Express.js, MongoDB experience.
Should have knowledge of Containerization and worked with Docker and Kubernetes.
Should have experience in following GraphQL, Amazon AWS, Algolia Search.
Knowledge of React Native Mobile framework with Typescript/Javascript.
Experience developing production-ready MERN stack applications.
Familiarity with deployment and monitoring of MERN stack applications.
Familiarity with common Node.js modules, including Express, Mongoose, and Socket.io.
Must have very good communication and problem-solving skills.
Must be available immediately and work independently.
The candidate must be able to meet strict deadlines and have gone through all stages of project development.
Understanding of non-relational databases such as DynamoDB and MongoDB.
The experience of MongoDB will be a huge plus.
Understanding of algorithms, data structures, and software design fundamentals.
Experience with Linux development environments.
Knowledge of DevOps principles and methodologies.
Knowledge of BitBucket/Git.
Knowledge of AWS and other cloud implementations will be a plus.
We are a full-service offering firm specializing in mobile, cloud, and web solutions. Our philosophy is simple – Turn complex, Data-Rich ideas into simple, customizable, and scalable solutions. Our team has years of experience in the mobile and web arena working for companies ranging from Fortune500 to tech startups.
Skills Needed:
React Native
MongoDB
React JS
Redux
Qualifications
Educated to bachelor level with a degree in Software Engineering or related fields
2-3 years of hands-on experience
Can do attitude
Good communication and Interpersonal skills
Job Type: Full-time
Salary: From Rs130,000.00 per month"
680,https://www.glassdoor.com/partner/jobListing.htm?pos=2110&ao=1136043&s=58&guid=00000187fca42d258c475e3e8e55de7a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_94d3579a&cb=1683570830869&jobListingId=1008625270121&jrtk=3-0-1gvua8baapki8801-1gvua8bamg2eo800-1e5809d2a747cfcc-,Frontend WordPress Developer,Hybrid Mediaworks,Islamabad,"About Us:
Hybrid MediaWorks is a US-based IT company located in Washington. We help our clients get the most out of their businesses through agility, integrity, collaboration, trust, and foresight. We need valuable professionals and their expertise, understanding that every business is unique.
Through working with us, you can achieve your career goals and, simultaneously, explore the most professional ways to deal with clients and deliver precisely what they envision!
Job Description:
As a Front-End Developer, you will be responsible for the user interface of web applications. You will be expected to have a working knowledge of WordPress along with different builders, HTML5, CSS, and angular with a basic understanding of user interface (UI/UX) design. Your duties will include turning wireframes and mock-ups into reusable code and building high quality websites.
h-quality UI components with scalability in mind. You must have hands-on experience in: Bootstrap and WordPress. Moreover, must have hands-on experience in: Bootstrap and WordPress.
WordPress Front-end Developer Responsibilities:
⦁ Excellent expertise in HTML5, CSS, Bootstrap, JavaScript, JQuery
⦁ Grip on Elementor, Wp-Bakery, DIVI
⦁ Design and implement visually aesthetic user interfaces.
⦁ Identify issues with front-end code and rectify them to remove bugs.
⦁ Create well-written documentation.
⦁ Ensure front-end code can query APIs.
⦁ Audit code to identify bottlenecks of performance and fix them.
⦁ Implement Information deliverable visualizations.
⦁ Gather and refine specifications and requirements based on technical requirements or UX design.
⦁ interpreting research specifications and developing a work plan that satisfies requirements.
⦁ working closely with other stakeholders to ensure that application capabilities are aligned with needs across production and non-production environments.
⦁ Strong problem-solving abilities.
⦁ Testing and troubleshooting pages on multiple browsers and platforms.
Front-End Developer Requirements:
⦁ Bachelor’s in software/computer engineering or computer science or related field.
⦁ 4 years of experience developing modern, responsive, and cross-browser-compatible websites using HTML and CSS.
⦁ Experience with JavaScript libraries such as Bootstrap.
⦁ Familiarity with CSS pre-processors such as Sass, Less, or Stylus.
⦁ Advance proficiency with web design.
⦁ Research capability and skills.
⦁ Effective communication skills (proficiency in the English language).
⦁ Self-driven, ability to work independently or as part of a project team with limited supervision.
⦁ Stay plugged into emerging technologies/industry trends and apply them into operations and activities.
⦁ any other Task assigned by team lead.
⦁ Troubleshooting production issues.
⦁ Work with dev team to ensure seamless harmony between the application and marketing website.
⦁ Testing and troubleshooting pages on multiple browsers and platforms.
⦁ Strong problem-solving abilities.
Why should you Join Hybrid MediaWorks?
We know how important your career is to you. It’s important to us too! That’s why we have a clear and transparent career path. Through career progression Plans you can achieve your life goals as we partner your Dreams!!!
At Hybrid Mediaworks rewards are more than just cash incentives. But our competitive basic salaries, personal and team-based bonuses and additional incentives are a great start.
We regularly host team social events, and awards for going the extra mile – Few other benefits-
Cash Prizes
Monthly Team Meetups
Annual Dinner
Paid Leaves
Health Insurance
Bonuses
It’s an onsite Position
Timing: 04:00 PM to 01:00 AM
Location: Office No.24 Maryam Business Center, Shamasabad, Murree Road, Rawalpindi.
Job Type: Full-time
Salary: Rs50,000.00 - Rs120,000.00 per month
Ability to commute/relocate:
Islamabad: Reliably commute or planning to relocate before starting work (Required)"
681,https://www.glassdoor.com/partner/jobListing.htm?pos=2416&ao=1136043&s=58&guid=00000187fca447869fcf3452e39d91fd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_16b70672&cb=1683570837784&jobListingId=1008503336287&jrtk=3-0-1gvua8huekbm7801-1gvua8hv5ii0o800-dbfc37f0cece140f-,Frontend Developer,AlQuranClasses c/o ITGenerations Inc,Islamabad,"Job Description
We are looking for an ambitious and self-driven Front-end Developer to join our team. As a Front-end Developer, you will be responsible for implementing visual elements that users see and interact within a web application, which makes your role crucial for the success of our business.
At our company, you will be working with the latest technology, you will have the chance to advance and grow your career. Frontend developer will be required to:
Use a variety of programming languages in order to create user-friendly web pages
Maintain and improve company website
Work in multidisciplinary team with other professionals such as back-end developers and web designers
Build high-quality mockups and design different prototypes
Provide high-quality graphics and visual elements
Optimize our web applications for maximum speed
Design mobile-based features
Always stay consistent with our brand guidelines
Make suggestions for better solutions to problems
Keep abreast of latest and emerging technologies
About the company:
AlQuranClasses is a multinational company based in Canada, Egypt, UAE, and Pakistan. We have been providing services to western countries for almost last 12 years and are continuing to do so.
Location:Location: Fazal Software Technology Park, 1-9/3, Islamabad
On-site
Experience: 2 years or more
Job Type: Full-time
Salary: Rs95,000.00 per month"
